timestamp,pod,function,cpu_millicores,memory_mib
1775164054,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164054,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164054,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164054,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164054,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164054,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164062,orchestrator-9696d4c9-v6h68,orchestrator,1,112
1775164062,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164062,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164062,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164062,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164062,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164062,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164062,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164069,orchestrator-9696d4c9-v6h68,orchestrator,1,112
1775164069,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164069,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164069,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164069,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164069,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164069,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164069,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164077,orchestrator-9696d4c9-v6h68,orchestrator,1,112
1775164077,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164077,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164077,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164077,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164077,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164077,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164077,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164085,orchestrator-9696d4c9-v6h68,orchestrator,1,112
1775164085,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164085,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164085,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164085,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164085,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164085,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164085,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164092,orchestrator-9696d4c9-v6h68,orchestrator,1,111
1775164092,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164092,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164092,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164092,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164092,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164092,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164092,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164100,orchestrator-9696d4c9-v6h68,orchestrator,1,111
1775164100,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164100,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164100,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164100,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164100,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164100,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164100,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164108,orchestrator-9696d4c9-v6h68,orchestrator,1,111
1775164108,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164108,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775164108,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164108,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164108,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164108,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164108,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164115,orchestrator-9696d4c9-v6h68,orchestrator,1,111
1775164115,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164115,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775164115,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164115,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164115,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164115,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164115,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164123,orchestrator-9696d4c9-v6h68,orchestrator,1,111
1775164123,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164123,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775164123,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164123,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164123,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164123,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164123,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164131,orchestrator-9696d4c9-v6h68,orchestrator,1,111
1775164131,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164131,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775164131,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164131,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164131,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164131,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164131,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164138,orchestrator-9696d4c9-v6h68,orchestrator,1,111
1775164138,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164138,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775164138,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164138,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164138,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164138,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164138,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164146,orchestrator-9696d4c9-v6h68,orchestrator,1,111
1775164146,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164146,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775164146,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164146,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164146,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164146,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164146,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164154,orchestrator-9696d4c9-v6h68,orchestrator,1,111
1775164154,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164154,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775164154,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164154,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164154,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164154,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164154,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164161,orchestrator-9696d4c9-v6h68,orchestrator,1,111
1775164161,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164161,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775164161,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164161,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164161,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164161,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,382
1775164161,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164169,orchestrator-9696d4c9-v6h68,orchestrator,5,112
1775164169,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,41,69
1775164169,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,59,78
1775164169,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164169,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,78,79
1775164169,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164169,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,253,384
1775164169,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164176,orchestrator-9696d4c9-v6h68,orchestrator,5,112
1775164176,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,41,69
1775164176,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,59,78
1775164176,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164176,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,78,79
1775164176,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164176,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,253,384
1775164176,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,303
1775164184,orchestrator-9696d4c9-v6h68,orchestrator,97,112
1775164184,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164184,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164184,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,26,88
1775164184,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164184,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,171,58
1775164184,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,384
1775164184,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,383,306
1775164192,orchestrator-9696d4c9-v6h68,orchestrator,97,112
1775164192,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164192,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164192,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,26,88
1775164192,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164192,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,171,58
1775164192,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,384
1775164192,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,383,306
1775164199,orchestrator-9696d4c9-v6h68,orchestrator,1,112
1775164199,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164199,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164199,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164199,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,1,31
1775164199,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164199,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164199,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,787,153
1775164199,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,384
1775164199,stage-librosa-85bd4b64d5-jz96l,stage-librosa,970,153
1775164199,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,895,153
1775164199,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,305
1775164207,orchestrator-9696d4c9-v6h68,orchestrator,1,112
1775164207,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164207,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164207,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164207,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,1,31
1775164207,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164207,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164207,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,787,153
1775164207,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,384
1775164207,stage-librosa-85bd4b64d5-jz96l,stage-librosa,970,153
1775164207,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,895,153
1775164207,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,305
1775164215,orchestrator-9696d4c9-v6h68,orchestrator,1,112
1775164215,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164215,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164215,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164215,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,1,31
1775164215,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164215,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,67,31
1775164215,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,78,31
1775164215,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164215,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,787,153
1775164215,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,384
1775164215,stage-librosa-85bd4b64d5-jz96l,stage-librosa,1,153
1775164215,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,916,153
1775164215,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,153
1775164215,stage-object-detector-5d6f68c89-27zts,stage-object-detector,1,118
1775164215,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,305
1775164215,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,1,118
1775164215,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,101,117
1775164223,orchestrator-9696d4c9-v6h68,orchestrator,1,112
1775164223,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164223,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,78
1775164223,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,88
1775164223,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,1,31
1775164223,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164223,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,67,31
1775164223,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,78,31
1775164223,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164223,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,787,153
1775164223,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,384
1775164223,stage-librosa-85bd4b64d5-jz96l,stage-librosa,1,153
1775164223,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,916,153
1775164223,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,153
1775164223,stage-object-detector-5d6f68c89-27zts,stage-object-detector,1,118
1775164223,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,305
1775164223,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,1,118
1775164223,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,101,117
1775164231,orchestrator-9696d4c9-v6h68,orchestrator,69,113
1775164231,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164231,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,139,79
1775164231,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,60,86
1775164231,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,38,52
1775164231,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,36,79
1775164231,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,137,52
1775164231,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,63,52
1775164231,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164231,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,153
1775164231,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,384
1775164231,stage-librosa-85bd4b64d5-jz96l,stage-librosa,79,178
1775164231,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,916,153
1775164231,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,153
1775164231,stage-object-detector-5d6f68c89-27zts,stage-object-detector,1,118
1775164231,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,55,173
1775164231,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,305
1775164231,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,1,118
1775164231,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,39,143
1775164238,orchestrator-9696d4c9-v6h68,orchestrator,69,113
1775164238,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,69
1775164238,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,139,79
1775164238,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,60,86
1775164238,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,38,52
1775164238,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,36,79
1775164238,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,137,52
1775164238,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,63,52
1775164238,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164238,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,153
1775164238,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,384
1775164238,stage-librosa-85bd4b64d5-jz96l,stage-librosa,79,178
1775164238,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,916,153
1775164238,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,153
1775164238,stage-object-detector-5d6f68c89-27zts,stage-object-detector,1,118
1775164238,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,55,173
1775164238,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,1,305
1775164238,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,1,118
1775164238,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,39,143
1775164246,orchestrator-9696d4c9-v6h68,orchestrator,68,113
1775164246,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,42,73
1775164246,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,73,77
1775164246,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,39,88
1775164246,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,38,52
1775164246,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164246,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,237,53
1775164246,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,1,52
1775164246,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164246,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,153
1775164246,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,384
1775164246,stage-librosa-85bd4b64d5-jz96l,stage-librosa,248,231
1775164246,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,159,198
1775164246,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,153
1775164246,stage-object-detector-5d6f68c89-27zts,stage-object-detector,66,142
1775164246,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,1,173
1775164246,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,34,305
1775164246,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,70,142
1775164246,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,103,144
1775164254,orchestrator-9696d4c9-v6h68,orchestrator,68,113
1775164254,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,42,73
1775164254,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,73,77
1775164254,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,39,88
1775164254,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,38,52
1775164254,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164254,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,237,53
1775164254,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,1,52
1775164254,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164254,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,153
1775164254,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,384
1775164254,stage-librosa-85bd4b64d5-jz96l,stage-librosa,248,231
1775164254,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,159,198
1775164254,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,153
1775164254,stage-object-detector-5d6f68c89-27zts,stage-object-detector,66,142
1775164254,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,1,173
1775164254,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,34,305
1775164254,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,70,142
1775164254,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,103,144
1775164262,orchestrator-9696d4c9-v6h68,orchestrator,134,114
1775164262,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,41,69
1775164262,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,99,31
1775164262,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,157,63
1775164262,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,57,77
1775164262,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,20,88
1775164262,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,65,60
1775164262,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,23,79
1775164262,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,1,53
1775164262,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,1,52
1775164262,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,71,53
1775164262,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164262,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,153
1775164262,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,123,384
1775164262,stage-librosa-85bd4b64d5-jz96l,stage-librosa,248,231
1775164262,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,1,198
1775164262,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,80,178
1775164262,stage-object-detector-5d6f68c89-27zts,stage-object-detector,156,145
1775164262,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,97,187
1775164262,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,123,305
1775164262,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,82,161
1775164262,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,74,145
1775164270,orchestrator-9696d4c9-v6h68,orchestrator,134,114
1775164270,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,41,69
1775164270,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,99,31
1775164270,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,157,63
1775164270,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,57,77
1775164270,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,20,88
1775164270,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,65,60
1775164270,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,23,79
1775164270,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,1,53
1775164270,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,1,52
1775164270,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,71,53
1775164270,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,58
1775164270,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,153
1775164270,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,123,384
1775164270,stage-librosa-85bd4b64d5-jz96l,stage-librosa,248,231
1775164270,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,1,198
1775164270,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,80,178
1775164270,stage-object-detector-5d6f68c89-27zts,stage-object-detector,156,145
1775164270,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,97,187
1775164270,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,123,305
1775164270,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,82,161
1775164270,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,74,145
1775164277,orchestrator-9696d4c9-v6h68,orchestrator,11,114
